Study,User,Accx,Accy,accz,audio,piezo,time,label
Panera1,90:68:C3:7D:B7:0E,13647872,6930432,12337152,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6930432,13090816,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6946816,12582912,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6930432,11747328,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6914048,13041664,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6881280,5619712,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6914048,13303808,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6799360,11452416,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6815744,12189696,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6782976,11419648,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6815744,12140544,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6848512,13123584,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6963200,12861440,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6979584,13123584,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6881280,13320192,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6946816,13320192,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6897664,4849664,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7143424,12976128,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6979584,12517376,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,7471104,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7127040,12484608,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7094272,11255808,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7077888,10223616,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7077888,12369920,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7061504,13254656,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7094272,12468224,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7110656,12943360,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7110656,13271040,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7159808,13156352,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7127040,13467648,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7110656,10485760,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7159808,13090816,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7143424,13058048,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,7847936,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7110656,13271040,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7110656,13172736,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7094272,11976704,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7061504,12812288,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,13287424,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,13107200,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7028736,13074432,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7028736,11321344,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6963200,13123584,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6963200,12910592,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6963200,9617408,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6897664,12042240,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6995968,13271040,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7028736,12746752,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7061504,13090816,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,13221888,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7045120,13172736,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7077888,13418496,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7077888,10682368,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7061504,13123584,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7028736,13107200,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,9043968,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7028736,12730368,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7061504,13238272,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7094272,12992512,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,13271040,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7045120,13189120,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,13238272,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7061504,11894784,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7061504,5783552,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7143424,11173888,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7045120,12959744,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7061504,9748480,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7028736,13189120,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7045120,13221888,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6995968,16662528,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6995968,13287424,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7028736,12025856,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7028736,13303808,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,13402112,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7028736,6127616,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7012352,12812288,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6995968,13123584,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6979584,10223616,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6946816,11501568,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,13189120,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7028736,9420800,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,12812288,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6995968,13238272,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6995968,13041664,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,13402112,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7061504,13139968,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7045120,13320192,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7045120,13500416,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7061504,11255808,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13615104,7028736,11501568,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6979584,13303808,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6995968,9306112,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6979584,12943360,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6995968,13287424,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7028736,13058048,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,13352960,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,13107200,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,13189120,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6995968,13434880,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7012352,11698176,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7012352,12894208,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7012352,13156352,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7012352,9076736,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6979584,12681216,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6995968,13254656,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6995968,13123584,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,13434880,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7028736,12206080,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13598720,7061504,13271040,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13598720,7012352,13451264,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6995968,11829248,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6995968,11436032,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13615104,6995968,13221888,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13615104,6995968,9142272,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,12828672,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,13287424,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,13090816,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6979584,13434880,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,13156352,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,13287424,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6963200,13434880,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6979584,11370496,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,12255232,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,13303808,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7045120,9912320,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,13205504,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7012352,13402112,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,6995968,14057472,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7028736,13303808,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7061504,13107200,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6995968,13451264,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7077888,13172736,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7421952,7208960,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13631488,7028736,11370496,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13631488,6864896,13058048,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13631488,6946816,9764864,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13647872,7028736,12763136,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13647872,7290880,13221888,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13664256,7274496,14434304,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13664256,7274496,13402112,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13664256,7176192,13205504,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13664256,7110656,13402112,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13664256,6946816,13484032,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13664256,7028736,11911168,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13664256,7094272,12238848,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13664256,7110656,13320192,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13647872,7159808,9961472,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13647872,7127040,12877824,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13647872,7192576,13254656,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13664256,7143424,13893632,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13664256,7127040,13500416,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13680640,7159808,13303808,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13697024,7110656,13434880,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13697024,7094272,13451264,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,7094272,11911168,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,7077888,12435456,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,7012352,13254656,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,7094272,9224192,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,7045120,13221888,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,7012352,13238272,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,6995968,15941632,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,7143424,13385728,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,7127040,13303808,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,6864896,13352960,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,6766592,13418496,-1,1025,1.46378E+12,4
Panera1,90:68:C3:7D:B7:0E,13713408,6684672,11960320,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13713408,6766592,12402688,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13713408,6815744,13254656,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13697024,6799360,9240576,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13697024,6782976,13172736,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13697024,6684672,13271040,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13697024,6733824,16023552,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13697024,6684672,13451264,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13697024,6586368,13254656,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13680640,6602752,13238272,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13680640,6569984,12042240,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6569984,12255232,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13680640,6586368,12058624,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6602752,13172736,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6602752,11894784,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6619136,11960320,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6537216,13484032,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6553600,9601024,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6569984,13025280,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13680640,6586368,12861440,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13680640,6488064,12812288,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6586368,13336576,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6520832,12943360,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6553600,13320192,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6586368,13533184,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6520832,6275072,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6782976,13172736,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,6914048,13434880,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7192576,9355264,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7372800,13205504,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7421952,13271040,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7405568,13598720,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7421952,13434880,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7438336,11567104,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7405568,13467648,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7454720,13467648,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7454720,12910592,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7733248,12697600,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7438336,13549568,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7651328,9617408,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7733248,13156352,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7831552,12877824,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7880704,13467648,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7684096,13500416,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7602176,13238272,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7847936,13238272,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7684096,13467648,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7716864,12730368,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7340032,12484608,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7127040,13320192,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7061504,10862592,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7438336,13090816,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7520256,13254656,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7094272,10240000,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7110656,13385728,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7241728,13271040,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7258112,16662528,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7274496,13451264,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7110656,13271040,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6832128,13287424,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7159808,13369344,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7127040,11517952,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13664256,7176192,13139968,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7127040,13254656,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7110656,9043968,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13647872,7127040,13238272,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7061504,13271040,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7110656,16646144,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7077888,13352960,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7127040,12042240,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7045120,13221888,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7094272,13451264,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7143424,11993088,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7077888,12976128,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7127040,11534336,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7077888,7405568,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13615104,6766592,13238272,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7340032,12582912,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13615104,6963200,13254656,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7094272,13418496,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7290880,11747328,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7192576,12992512,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7159808,13369344,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7127040,12255232,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7585792,13156352,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7569408,13402112,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7602176,11878400,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7405568,12730368,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7454720,13221888,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7503872,9306112,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7405568,13254656,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7520256,13238272,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6897664,16662528,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7569408,13336576,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7225344,13172736,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7634944,12468224,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,6995968,13385728,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7847936,11976704,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7454720,12926976,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13615104,7389184,13287424,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13615104,7602176,9289728,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7749632,13205504,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7766016,13221888,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7651328,13172736,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,8159232,13189120,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7913472,13352960,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7979008,12582912,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,8175616,13402112,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,8142848,12402688,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,8126464,12828672,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,8060928,13369344,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,8355840,10141696,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,8060928,13320192,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,8339456,13287424,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,8142848,8830976,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,8192000,11796480,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7929856,11862016,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7831552,13336576,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7913472,13074432,-1,1025,1.46378E+12,1
Panera1,90:68:C3:7D:B7:0E,13631488,7913472,13139968,-1,1025,1.46378E+12,1
